File,Procurement Instrument Identifier,Modification Number,Referenced PIID,Transaction Number,Solicitation Identifier,Agency Identifier,Referenced IDV Modification Number,Referenced IDV Agency Identifier,Date Signed,Effective Date,Current Completion Date,Ultimate Completion Date,IDV Last Date to Order,Date/Time Stamp Accepted,Base And All Options Value,Base And Exercised Options Value,Action Obligation,Total Action Obligation,Total Base And Exercised Options Value,Contracting Office Agency Name,Contracting Office Code,Program/Funding Agency Code,Program/Funding Office Code,Foreign Funding,Source UserID,Web Site URL,Who Can Use,Maximum Order Limit,Fee for Use of Service,Fixed Fee Value,Fee Range Lower Value,Fee Range Upper Value,Ordering Procedure,Fee Paid for Use of IDV,Type of Contract,Undefinitized Action,Multi Year Contract,Type of IDC,Major Program,"Contingency, Humanitarian, or Peacekeeping Operation",Cost or Pricing Data,Contract Financing,Cost Accounting Standards Clause,Purchase Card as Payment Method,Program Acronym,Number of Actions,National Interest Action,Product/Service Code,Product/Service Description,"Program, System, or Equipment Code",DoD Claimant Program Code,Information Technology Commercial Item Category,DUNS Number,Contractor Name,Principal Place of Performance State,Principal Place of Performance Location,Principal Place of Performance Country,Principal Place of Performance Name,Country of Product or Service Origin,Congressional District - Contractor,Congressional District - Place of Performance,Place of Manufacture,Place Of Performance Zip Code,Place Of Performance Zip Code Extension
fpds_content_701.html,140L0123P0018,P00002,,0,,1422,,,2025-02-07,2023-07-28,2025-02-07,2025-02-07,2023-07-11,2025-02-07 18:06:26,-383931.0,0.0,0.0,335340.0,335340.0,BUREAU OF LAND MANAGEMENT,140L01,1422,140L01,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,1800
fpds_content_351.html,75P00124F80129,0,,0,,7570,0,0300,2024-08-22,2024-08-23,2025-08-22,2029-08-22,,2024-08-23 11:19:25,127505.0,21945.0,21945.0,0.0,0.0,OFFICE OF THE ASSISTANT SECRETARY FOR ADMINISTRATION (ASA),75P001,7577,75BB00,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
fpds_content_19.html,12318724F0032,P00002,,0,,12C2,P00009,12C2,2025-01-30,2023-12-01,2025-01-29,2025-07-31,,2025-01-30 12:21:30,0.0,0.0,0.0,293632.14,293632.14,FOREST SERVICE,123187,12C2,1233TF,,,,,0,,0.0,0.0,0.0,,0,,,,,"INTERNATIONAL ORGANIZATIONAL DEVELOPMENT, FACILITATION AND TRAINING",,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20090,8521
fpds_content_644.html,69319523PO00044,P00001,,0,,6955,,,2024-09-10,2023-09-26,2025-09-25,2025-09-25,2023-09-07,2024-09-10 14:30:51,243704.0,243704.0,243704.0,470704.0,470704.0,FEDERAL TRANSIT ADMINISTRATION,693195,6955,693195,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B550,SPECIAL STUDIES/ANALYSIS- ORGANIZATION/ADMINISTRATIVE/PERSONNEL,,,,,,DC,,USA,WASHINGTON,USA,,,,20590,0001
fpds_content_214.html,91990023F0310,P00007,,0,,9100,0,9100,2025-02-11,2023-02-28,2025-02-10,2025-02-10,2022-12-22,2025-02-11 08:48:12,0.0,0.0,0.0,865688.71,865688.71,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL,,,,,,TX,,USA,HOUSTON,USA,,,,77094,3322
fpds_content_994.html,7200AA23M00009,P00010,,0,,7200,PA0028,4732,2025-01-19,2023-09-25,2033-07-14,2033-07-14,2023-04-10,2025-02-14 15:49:41,0.0,0.0,324350.0,10216292.29,26559162.18,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72REFS,,,,,0,,0.0,0.0,0.0,,0,,,,,"DDI/PO FY 23 NEW AWARD CALLED ""BUILDING EVIDENCE FOR DECISION-MAKING (BE4D) CONTRACT"". BUILDING EVI",,,,,,,1,,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,,,,,,CA,,USA,SOUTH LAKE TAHOE,USA,,,,96150,8551
fpds_content_582.html,19AQMM24F7484,P00001,,0,,1900,0,1900,2025-02-05,2024-09-30,2026-10-29,2026-10-29,2024-09-04,2025-02-05 13:29:58,0.0,0.0,0.0,928927.68,928927.68,"STATE, DEPARTMENT OF",19AQMM,1900,19XPRM,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,1742
fpds_content_428.html,75D30121P10272,P00008,,0,75D301-21-Q-72785,7523,,,2025-01-14,2021-02-12,2026-01-31,2026-01-31,2020-12-23,2025-01-14 15:18:58,0.0,20928.77,20928.77,96898.01,96898.01,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,,,,,,CA,,USA,LANCASTER,USA,,,,93534,7059
fpds_content_3.html,9531CB23F0100,P00002,,0,,955F,0,0300,2025-02-10,2023-09-28,2025-03-27,2028-03-27,2023-08-24,2025-02-10 12:52:00,0.0,0.0,0.0,266181.75,266181.75,CONSUMER FINANCIAL PROTECTION BUREAU,9531CB,955F,9531CB,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,DC,,USA,WASHINGTON,USA,,,,20552,0003
fpds_content_1008.html,72039124N00001,P00001,,0,,7200,PA0004,4732,2025-01-16,2024-06-26,2028-06-26,2028-06-26,2023-09-22,2025-01-16 23:30:16,0.0,0.0,1350000.0,5850000.0,23546259.88,AGENCY FOR INTERNATIONAL DEVELOPMENT,720391,7200,720391,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,PAK,PAKISTAN,USA,,,,,
fpds_content_306.html,75F40120P00124,P00005,,0,,7524,,,2025-02-05,2020-03-25,2025-03-19,2025-03-19,,2025-02-05 17:15:22,0.0,0.0,0.0,175837.0,175837.0,FOOD AND DRUG ADMINISTRATION,75F401,7524,75F401,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,D317,IT AND TELECOM- WEB-BASED SUBSCRIPTION,,,,,,MD,,USA,SILVER SPRING,USA,,,,20901,2468
fpds_content_756.html,89303024POP000005,0,,0,,8900,,,2024-07-24,2024-07-24,2025-08-02,2025-08-02,,2024-07-24 16:51:16,43560.0,43560.0,43560.0,0.0,0.0,"ENERGY, DEPARTMENT OF",893030,8900,892405,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,,,,,,DC,,USA,WASHINGTON,USA,,,,20585,0102
fpds_content_243.html,91990021F0031,P00011,,0,91990021Q0013,9100,0,4732,2025-02-10,2021-09-27,2025-02-10,2025-02-10,2021-05-03,2025-02-10 15:39:23,0.0,0.0,0.0,4377019.52,4377019.52,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B506,SPECIAL STUDIES/ANALYSIS- DATA (OTHER THAN SCIENTIFIC),,,,,,VA,,USA,FAIRFAX,USA,,,,22030,2514
fpds_content_613.html,693JJ324F00119N,0,,0,,6925,0,6925,2024-05-01,2024-05-01,2025-04-30,2025-04-30,,2024-05-01 15:53:27,155233.0,155233.0,155233.0,0.0,0.0,FEDERAL HIGHWAY ADMINISTRATION,693JJ3,6901,69A621,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,PA,,USA,PHILADELPHIA,USA,,,,19103,7502
fpds_content_490.html,70FBR324F00000014,P00002,,0,,7022,0,0300,2025-02-05,2024-06-19,2025-02-05,2025-06-18,,2025-02-05 19:58:30,0.0,0.0,0.0,7470.0,7470.0,FEDERAL EMERGENCY MANAGEMENT AGENCY,70FBR3,7022,70FPR3,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DA10,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SOFTWARE AS A SERVICE,,,,,,PA,,USA,PHILADELPHIA,USA,,,,19106,4404
fpds_content_869.html,693JK424P900008,0,,0,,6901,,,2024-08-30,2024-09-30,2025-09-29,2025-09-29,2024-08-01,2024-10-18 10:39:22,307990.83,307990.83,307990.83,0.0,0.0,OFFICE OF THE SECRETARY,693JK4,9505,9505ST,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,MCLEAN,USA,,,,22102,3470
fpds_content_886.html,7200AA24C00013,0,,0,7200AA24R00033,7200,,,2024-05-16,2024-05-20,2025-11-19,2028-11-19,2024-03-06,2024-05-16 14:49:42,4146235.46,1338504.28,1300000.0,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72REFS,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20523,0001
fpds_content_185.html,91990023F0051,P00003,,0,,9100,P00009,9100,2025-02-07,2023-08-04,2025-02-07,2025-02-07,2023-06-23,2025-02-07 10:36:12,0.0,0.0,0.0,595910.4,595910.4,"EDUCATION, DEPARTMENT OF",919900,9100,910004,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,DA01,IT AND TELECOM - BUSINESS APPLICATION/APPLICATION DEVELOPMENT SUPPORT SERVICES (LABOR),,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0003
fpds_content_740.html,68HERC24A0013,P00002,,,68HERC24Q0059,6800,PS0031,4732,2025-01-22,2024-08-01,,,,2025-01-22 14:35:01,0.0,0.0,0.0,0.0,0.0,ENVIRONMENTAL PROTECTION AGENCY,68HERC,6800,68H000,,,,,0,,,,,,0,,,,,,,,,,,,,,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,,,,,,,,,,,,,,,
fpds_content_310.html,75F40121P00232,P00006,,0,FDA-21-RFQ-1242769,7524,,,2025-02-05,2021-06-03,2025-07-30,2026-07-30,,2025-02-05 17:16:47,0.0,0.0,0.0,177938.4,177938.4,FOOD AND DRUG ADMINISTRATION,75F401,7524,75F401,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,MD,,USA,COLLEGE PARK,USA,,,,20740,1325
fpds_content_58.html,12318722F0406,P00006,,0,,12C2,0,12C2,2025-01-31,2022-07-26,2025-01-31,2025-01-31,,2025-01-31 16:12:44,0.0,0.0,0.0,26215.05,26215.05,FOREST SERVICE,123187,12C2,1233TF,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,F018,NATURAL RESOURCES/CONSERVATION- OTHER FOREST/RANGE IMPROVEMENTS (NON-CONSTRUCTION),,,,,,DC,,USA,WASHINGTON,USA,,,,20090,8521
fpds_content_605.html,693JJ924F00043N,0,,0,,6940,0,6940,2024-05-17,2024-05-03,2029-05-02,2029-05-02,2024-01-11,2024-05-17 12:36:06,733562.0,463367.0,463367.0,0.0,0.0,NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION,693JJ9,6940,693JJ9,,,,,0,,0.0,0.0,0.0,,0,,,,,NATIONAL ENFORCEMENT AND JUSTICE SERVICE PROGRAMIDIQ,,,,,,,1,,R410,SUPPORT- PROFESSIONAL: PROGRAM EVALUATION/REVIEW/DEVELOPMENT,,,,,,NC,,USA,CHAPEL HILL,USA,,,,27599,5023
fpds_content_255.html,91990022F0328,P00006,,0,,9100,0,9100,2025-02-10,2022-06-09,2025-02-10,2025-02-10,2022-05-12,2025-02-10 15:38:11,-3415094.0,0.0,0.0,3039504.0,3039504.0,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20007,3835
fpds_content_486.html,70RDAD23A00000003,P00004,,,70RDAD22Q00000097,7001,PA0019,4732,2025-01-28,2023-01-09,,,,2025-01-28 13:33:29,0.0,0.0,0.0,0.0,0.0,OFFICE OF PROCUREMENT OPERATIONS,70RDA2,7056,70EFU1,,,,,0,,,,,,0,,,,,"OCFO, PA&E EVALUATION SERVICES",,,,,,,,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,,,,,,,,
fpds_content_469.html,75D30122C14725,P00002,,0,75D301-22-R-72411,7523,,,2024-08-23,2022-09-01,2025-08-31,2027-08-31,2022-07-27,2024-08-23 11:20:23,0.0,174316.8,174316.8,508256.04,508256.04,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,CHESAPEAKE,USA,,,,23320,5209
fpds_content_193.html,91990024F0327,P00003,,0,,9100,0,9100,2025-02-10,2024-06-01,2025-02-10,2029-05-31,2024-03-08,2025-02-10 16:30:10,0.0,0.0,0.0,2031889.8,2031889.8,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22209,2410
fpds_content_890.html,7200AA24M00019,0,,0,7200AA24Q00032,7200,PO0014,4732,2024-09-25,2024-10-01,2026-09-30,2026-09-30,2024-08-30,2024-11-05 16:31:48,300439.17,300439.17,300439.17,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,72000M,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R497,SUPPORT- PROFESSIONAL: PERSONAL SERVICES CONTRACTS,,,,,,VA,,USA,VIENNA,USA,,,,22182,3823
fpds_content_1049.html,7200AA19M00017,P00023,,0,,7200,PA0023,4732,2024-11-18,2019-09-17,2025-09-22,2025-09-22,2019-06-24,2024-11-27 08:53:08,0.0,0.0,34501.23,22285810.64,33535180.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,720278,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20001,1000
fpds_content_347.html,75N96024F00045,P00002,,0,,7529,PA0012,4732,2025-01-22,2024-09-15,2025-01-22,2025-01-22,,2025-02-07 09:38:48,0.0,0.0,0.0,209394.75,209394.75,NATIONAL INSTITUTES OF HEALTH,75N960,7529,75N960,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,NC,,USA,DURHAM,USA,,,,27709,0184
fpds_content_717.html,140R8124P0060,0,,0,140R8124Q0194,1425,,,2024-09-04,2024-09-05,2025-09-04,2025-09-04,2024-08-29,2024-09-04 15:54:49,62500.0,62500.0,62500.0,0.0,0.0,BUREAU OF RECLAMATION,140R81,1425,140R81,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7630,NEWSPAPERS AND PERIODICALS,,,,,,DC,,USA,WASHINGTON,USA,,,,20240,0002
fpds_content_202.html,91990024F0347,P00002,,0,,9100,0,9100,2025-02-10,2024-07-22,2025-02-10,2025-02-10,2024-03-15,2025-02-10 15:40:45,0.0,0.0,0.0,4269719.48,4269719.52,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,AF12,"EDUCATION, TRAINING, EMPLOYMENT, & SOCIAL SVCS R&D SVCS; EDUCATION SVCS R&D; APPLIED RESEARCH",,,,,,NC,,USA,DURHAM,USA,,,,27709,2194
fpds_content_652.html,2033H624F00163,P00001,,0,2033H624Q00080,2036,P00004,2001,2025-01-22,2024-09-27,2025-01-22,2025-01-22,2024-09-06,2025-01-22 15:46:12,0.0,0.0,0.0,88733.76,88733.76,BUREAU OF THE FISCAL SERVICE,2033H6,2036,2033H6,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20036,2205
fpds_content_982.html,7200AA21N00007,P00021,,0,7200AA21R00059,7200,PA0001,4732,2024-12-13,2022-01-24,2027-01-23,2027-01-23,2021-05-26,2024-12-13 12:32:49,0.0,0.0,5810454.79,31551700.69,64897261.83,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,720AFR,,,,,0,,0.0,0.0,0.0,,0,,,,,RESEARCH AND INSTITUTIONAL SUPPORT SERVICES ACTIVITY (RISSA),,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20006,1285
fpds_content_828.html,47PA0021F0001,PS0006,,0,47PA0021Q0001,4740,PA0027,4732,2023-08-10,2021-10-01,2024-09-30,2026-09-30,2021-08-11,2023-08-10 14:27:20,0.0,352687.52,352687.52,1410750.08,1410750.08,PUBLIC BUILDINGS SERVICE,47PA00,4740,47PA00,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,VA,,USA,FAIRFAX,USA,,,,22030,2531
fpds_content_594.html,693JJ924F00177N,0,,0,693JJ924Q000025,6940,PA0007,4732,2024-09-30,2024-10-01,2026-09-30,2026-09-30,2024-08-05,2024-09-30 17:15:55,284808.83,284808.83,284808.83,0.0,0.0,NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION,693JJ9,6940,693JJ9,,,,,0,,0.0,0.0,0.0,,0,,,,,SPEED SAFETY CAMERA LOCATIONS AND EQUITY,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,TX,,USA,ARLINGTON,USA,,,,76011,5522
fpds_content_983.html,7200AA22C00032,P00014,,0,,7200,,,2025-01-29,2022-05-23,2027-05-22,2027-05-22,2021-11-01,2025-01-29 16:20:45,0.0,0.0,0.0,38093900.47,95000000.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,7201P1,7200,7200AA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,MD,,USA,TOWSON,USA,,,,21204,2370
fpds_content_829.html,47PA0122F0047,PS0008,,0,,4740,PA0039,4732,2024-12-13,2022-09-01,2025-01-31,2027-01-31,2022-06-13,2024-12-13 15:32:01,377821.04,475776.48,475776.48,2587115.65,2587115.65,PUBLIC BUILDINGS SERVICE,47PA01,4740,47PA01,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20405,0001
fpds_content_595.html,693JJ322A000021,P00001,,,,6925,0,4732,2022-10-28,2022-09-30,,,,2022-10-28 09:02:00,0.0,0.0,0.0,0.0,0.0,FEDERAL HIGHWAY ADMINISTRATION,693JJ3,6925,693JH7,,,,,0,,,,,,0,,,,,,,,,,,,,,AS12,"TRANSPORTATION R&D SERVICES; SURFACE TRANSPORTATION, PUBLIC TRANSIT, AND RAIL; APPLIED RESEARCH",,,,,,,,,,,,,,,
fpds_content_1048.html,7200AA19F50037,P00020,,0,,7200,P00006,7200,2024-11-08,2019-09-30,2025-09-29,2025-09-29,2019-08-29,2024-11-08 09:58:18,0.0,0.0,150000.0,6749601.38,13437806.68,AGENCY FOR INTERNATIONAL DEVELOPMENT,7200AA,7200,7200AA,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,U099,EDUCATION/TRAINING- OTHER,,,,,,VA,,USA,FAIRFAX,USA,,,,22030,6044
fpds_content_346.html,75N98023F00331,P00002,,0,,7529,P00006,7530,2025-02-12,2023-09-29,2025-02-03,2025-02-03,2023-04-28,2025-02-12 12:20:25,0.0,0.0,0.0,2237500.0,2237500.0,NATIONAL INSTITUTES OF HEALTH,75N980,7529,75N980,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R699,SUPPORT- ADMINISTRATIVE: OTHER,,,,,,VA,,USA,MCLEAN,USA,,,,22102,7539
fpds_content_716.html,140D0424F0919,P00001,,0,,1406,0,0300,2024-11-22,2024-07-31,2025-07-30,2025-07-30,2024-07-11,2024-11-22 06:15:05,0.0,0.0,0.0,8000.0,8000.0,DEPARTMENTAL OFFICES,140D04,1406,140D27,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R612,SUPPORT- ADMINISTRATIVE: INFORMATION RETRIEVAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20240,0001
fpds_content_203.html,91990022F0042,P00005,,0,91990022R0032,9100,PA0019,4732,2025-02-10,2022-09-26,2025-02-10,2025-02-10,2022-05-04,2025-02-10 18:32:09,0.0,0.0,0.0,14791490.6,14791490.6,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,ARLINGTON,USA,,,,22203,1612
fpds_content_653.html,2032H321A00002,P00005,,,,2001,PA0048,4732,2025-01-22,2020-12-23,,,,2025-01-22 17:03:03,0.0,0.0,0.0,0.0,0.0,DEPARTMENTAL OFFICES,2032H3,2001,2031KV,,,,,0,,,,,,0,,,,,,,,,,,,,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,,,,,,,,,,
fpds_content_487.html,70T05024F5000N001,P00002,,0,70T05024Q5000N001,7013,PS0031,4732,2025-01-23,2024-09-16,2025-01-23,2025-01-23,2024-07-01,2025-01-28 10:01:21,0.0,0.0,0.0,313777.96,765965.49,TRANSPORTATION SECURITY ADMINISTRATION,70T050,7013,70T50X,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R431,SUPPORT- PROFESSIONAL: HUMAN RESOURCES,,,,,,VA,,USA,ARLINGTON,USA,,,,22206,2283
fpds_content_468.html,75D30123C16323,P00004,,0,75D301-23-R-72766,7523,,,2024-11-13,2023-07-14,2025-06-29,2027-06-29,2023-06-06,2024-12-09 13:53:51,-322421.84,-161462.74,-161462.74,1952474.3,1952474.3,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,GA,,USA,RIVERDALE,USA,,,,30274,4195
fpds_content_192.html,91990022C0066,P00011,,0,91990022R0025,9100,,,2025-02-10,2022-08-19,2025-02-10,2025-02-10,2022-05-25,2025-02-10 13:40:10,0.0,0.0,0.0,12051183.24,12051183.24,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,B542,SPECIAL STUDIES/ANALYSIS- EDUCATIONAL,,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0002
fpds_content_891.html,72012224P00001,0,,0,,7200,,,2024-08-08,2024-08-08,2025-08-08,2025-08-08,,2024-11-13 15:35:55,49667.4,49667.4,49667.4,0.0,0.0,AGENCY FOR INTERNATIONAL DEVELOPMENT,720122,7200,720176,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,,,UZB,UZBEKISTAN,UZB,,,,,
fpds_content_741.html,68HERC23P0042,P00004,,0,,6800,,,2025-01-24,2023-07-01,2025-01-24,2025-06-30,,2025-01-24 15:05:27,0.0,0.0,0.0,95922.0,95922.0,ENVIRONMENTAL PROTECTION AGENCY,68HERC,6800,68H000,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,,,,,,CT,,USA,STAMFORD,USA,,,,06902,7700
fpds_content_311.html,75D30123F18017,P00006,,0,75D301-23-Q-77065,7523,0,7523,2025-02-13,2023-09-18,2025-09-17,2026-09-17,2023-08-17,2025-02-13 17:40:20,0.0,0.0,0.0,1014478.0,1014478.0,CENTERS FOR DISEASE CONTROL AND PREVENTION,75D301,7523,75D301,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,VA,,USA,RESTON,USA,,,,20190,5231
fpds_content_59.html,12318724F0366,P00004,,0,,12C2,0,12C2,2025-02-03,2024-08-16,2025-01-29,2025-01-29,,2025-02-03 14:41:54,0.0,0.0,0.0,20825.25,20825.25,FOREST SERVICE,123187,12C2,1233TF,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,AB11,COMMUNITY AND REGIONAL DEVELOPMENT R&D SERVICES; COMMUNITY DEVELOPMENT; BASIC RESEARCH,,,,,,DC,,USA,WASHINGTON,USA,,,,20090,8521
fpds_content_604.html,693JJ923F000270,P00002,,0,693JJ923R000237,6940,0,4732,2024-09-24,2023-09-27,2025-09-29,2025-09-29,2023-09-13,2024-09-24 20:41:47,0.0,2099718.4,2099718.4,4388665.6,4388665.6,NATIONAL HIGHWAY TRAFFIC SAFETY ADMINISTRATION,693JJ9,6940,693JJ9,,,,,0,,0.0,0.0,0.0,,0,,,,,"FINANCIAL, BUDGETARY, AND OAMS SUPPORT SERVICES",,,,,,,1,,R707,SUPPORT- MANAGEMENT: CONTRACT/PROCUREMENT/ACQUISITION SUPPORT,,,,,,DC,,USA,WASHINGTON,USA,,,,20036,2657
fpds_content_254.html,91990022F0303,P00003,,0,91990022Q0008,9100,0,9100,2025-02-10,2021-12-20,2025-02-10,2025-02-10,2021-10-21,2025-02-10 14:19:40,0.0,0.0,0.0,4216734.0,4216734.0,"EDUCATION, DEPARTMENT OF",919900,9100,910039,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,R499,SUPPORT- PROFESSIONAL: OTHER,,,,,,DC,,USA,WASHINGTON,USA,,,,20202,0002
fpds_content_491.html,70B04C22P00000336,P00003,,0,,7014,,,2025-02-05,2022-08-01,2025-02-05,2025-02-05,,2025-02-05 18:25:39,-109100.0,0.0,0.0,118567.0,118567.0,U.S. CUSTOMS AND BORDER PROTECTION,70B04C,7014,70B009,,,,,0,,0.0,0.0,0.0,,0,,,,,,,,,,,,1,,7H20,"IT AND TELECOM - PLATFORM PRODUCTS: DATABASE, MAINFRAME, MIDDLEWARE (HW, PERPETUAL LICENSE SOFTWARE)",,,,,,VA,,USA,ARLINGTON,USA,,,,22209,3927
